Timestamp,Source Floor,Destination Floor
1716647616641000,2,7
1716647616721000,1,10
1716647616721000,1,10
1716647616721000,2,7
1716647616761000,1,10
1716647616761000,1,10
1716647616761000,2,7
1716647616801000,1,10
1716647616801000,1,10
1716647616801000,2,7
1716647616841000,1,10
1716647616841000,1,10
1716647616841000,2,7
1716647616881000,1,10
1716647616881000,1,10
1716647616881000,2,7
1716647616921000,1,10
1716647616921000,1,10
1716647616921000,2,7
1716647616961000,1,10
1716647616961000,1,10
1716647616961000,2,7
1716647617041000,1,10
1716647617041000,1,10
1716647617041000,2,7
1716647617081000,1,10
1716647617081000,1,10
1716647617081000,2,7
1716647617121000,1,10
1716647617121000,1,10
1716647617121000,2,7
1716647617201000,1,10
1716647617201000,1,10
1716647617201000,2,7
1716647617281000,1,10
1716647617281000,1,10
1716647617281000,2,7
1716647617241000,1,10
1716647617241000,1,10
1716647617241000,2,7
1716647617361000,1,10
1716647617361000,1,10
1716647617361000,2,7
1716647617441000,1,10
1716647617441000,1,10
1716647617441000,2,7
1716647617561000,1,10
1716647617561000,1,10
1716647617561000,2,7
1716647617641000,1,10
1716647617641000,1,10
1716647617641000,2,7
1716647617721000,1,10
1716647617721000,1,10
1716647617721000,2,7
1716647617801000,1,10
1716647617801000,1,10
1716647617801000,2,7
1716647617841000,1,10
1716647617841000,1,10
1716647617841000,2,7
1716647617961000,1,10
1716647617961000,1,10
1716647617961000,2,7
1716647618001000,1,10
1716647618001000,1,10
1716647618001000,2,7
1716647618121000,1,10
1716647618121000,1,10
1716647618121000,2,7
1716647618161000,1,10
1716647618161000,1,10
1716647618161000,2,7
1716647618299511,3,9
1716647618299511,3,9
1716647618299511,1,10
1716647618299511,3,9
1716647618299511,1,10
1716647618299511,2,7
1716647618339511,3,9
1716647618339511,3,9
1716647618339511,1,10
1716647618339511,3,9
1716647618339511,1,10
1716647618339511,2,7
1716647618419511,3,9
1716647618419511,3,9
1716647618419511,1,10
1716647618419511,3,9
1716647618419511,1,10
1716647618419511,2,7
1716647618499511,3,9
1716647618499511,3,9
1716647618499511,1,10
1716647618499511,3,9
1716647618499511,1,10
1716647618499511,2,7
1716647618659511,3,9
1716647618659511,3,9
1716647618659511,1,10
1716647618659511,3,9
1716647618659511,1,10
1716647618659511,7,10
1716647618659511,3,9
1716647618659511,1,10
1716647618659511,7,10
1716647618659511,2,7
1716647618739511,3,9
1716647618739511,3,9
1716647618739511,1,10
1716647618739511,3,9
1716647618739511,1,10
1716647618739511,7,10
1716647618739511,3,9
1716647618739511,1,10
1716647618739511,7,10
1716647618739511,2,7
1716647618819511,3,9
1716647618819511,3,9
1716647618819511,1,10
1716647618819511,3,9
1716647618819511,1,10
1716647618819511,7,10
1716647618819511,3,9
1716647618819511,1,10
1716647618819511,7,10
1716647618819511,2,7
1716647618899511,3,9
1716647618899511,3,9
1716647618899511,1,10
1716647618899511,3,9
1716647618899511,1,10
1716647618899511,2,7
1716647618979511,3,9
1716647618979511,3,9
1716647618979511,1,10
1716647618979511,3,9
1716647618979511,1,10
1716647618979511,7,10
1716647618979511,3,9
1716647618979511,1,10
1716647618979511,7,10
1716647618979511,2,7
1716647619019511,3,9
1716647619019511,3,9
1716647619019511,1,10
1716647619019511,3,9
1716647619019511,1,10
1716647619019511,7,10
1716647619019511,3,9
1716647619019511,1,10
1716647619019511,7,10
1716647619019511,2,7
1716647619059511,3,9
1716647619059511,3,9
1716647619059511,1,10
1716647619059511,3,9
1716647619059511,1,10
1716647619059511,7,10
1716647619059511,3,9
1716647619059511,1,10
1716647619059511,7,10
1716647619059511,2,7
1716647619179511,3,9
1716647619179511,3,9
1716647619179511,1,10
1716647619179511,3,9
1716647619179511,1,10
1716647619179511,7,10
1716647619179511,3,9
1716647619179511,1,10
1716647619179511,7,10
1716647619179511,2,7
1716647619219511,3,9
1716647619219511,3,9
1716647619219511,1,10
1716647619219511,3,9
1716647619219511,1,10
1716647619219511,7,10
1716647619219511,3,9
1716647619219511,1,10
1716647619219511,7,10
1716647619219511,2,7
1716647619259511,3,9
1716647619259511,3,9
1716647619259511,1,10
1716647619259511,3,9
1716647619259511,1,10
1716647619259511,7,10
1716647619259511,3,9
1716647619259511,1,10
1716647619259511,7,10
1716647619259511,2,7
1716647619339511,3,9
1716647619339511,3,9
1716647619339511,1,10
1716647619339511,3,9
1716647619339511,1,10
1716647619339511,7,10
1716647619339511,3,9
1716647619339511,1,10
1716647619339511,7,10
1716647619339511,2,7
1716647619379511,3,9
1716647619379511,3,9
1716647619379511,1,10
1716647619379511,3,9
1716647619379511,1,10
1716647619379511,7,10
1716647619379511,3,9
1716647619379511,1,10
1716647619379511,7,10
1716647619379511,2,7
1716647619419511,3,9
1716647619419511,3,9
1716647619419511,1,10
1716647619419511,3,9
1716647619419511,1,10
1716647619419511,7,10
1716647619419511,3,9
1716647619419511,1,10
1716647619419511,7,10
1716647619419511,2,7
1716647619499511,3,9
1716647619499511,3,9
1716647619499511,1,10
1716647619499511,3,9
1716647619499511,1,10
1716647619499511,7,10
1716647619499511,3,9
1716647619499511,1,10
1716647619499511,7,10
1716647619499511,2,7
1716647619539511,3,9
1716647619539511,3,9
1716647619539511,1,10
1716647619539511,3,9
1716647619539511,1,10
1716647619539511,7,10
1716647619539511,3,9
1716647619539511,1,10
1716647619539511,7,10
1716647619539511,2,7
1716647619659511,3,9
1716647619659511,3,9
1716647619659511,1,10
1716647619659511,3,9
1716647619659511,1,10
1716647619659511,2,7
1716647619779511,3,9
1716647619779511,3,9
1716647619779511,1,10
1716647619779511,3,9
1716647619779511,1,10
1716647619779511,2,7
1716647619859511,3,9
1716647619859511,3,9
1716647619859511,1,10
1716647619859511,3,9
1716647619859511,1,10
1716647619859511,2,7
1716647619939511,3,9
1716647619939511,3,9
1716647619939511,1,10
1716647619939511,3,9
1716647619939511,1,10
1716647619939511,2,7
1716647619899511,3,9
1716647619899511,3,9
1716647619899511,1,10
1716647619899511,3,9
1716647619899511,1,10
1716647619899511,2,7
1716647620019511,3,9
1716647620019511,3,9
1716647620019511,1,10
1716647620019511,3,9
1716647620019511,1,10
1716647620019511,2,7
1716647620099511,3,9
1716647620099511,3,9
1716647620099511,1,10
1716647620099511,3,9
1716647620099511,1,10
1716647620099511,2,7
1716647620179511,3,9
1716647620179511,3,9
1716647620179511,1,10
1716647620179511,3,9
1716647620179511,1,10
1716647620179511,2,7
1716647620259511,3,9
1716647620259511,3,9
1716647620259511,1,10
1716647620259511,3,9
1716647620259511,1,10
1716647620259511,2,7
1716647620299511,3,9
1716647620299511,3,9
1716647620299511,1,10
1716647620299511,3,9
1716647620299511,1,10
1716647620299511,2,7
1716647620339511,3,9
1716647620339511,3,9
1716647620339511,1,10
1716647620339511,3,9
1716647620339511,1,10
1716647620339511,2,7
1716647620419511,3,9
1716647620419511,3,9
1716647620419511,1,10
1716647620419511,3,9
1716647620419511,1,10
1716647620419511,2,7
1716647620459511,3,9
1716647620459511,3,9
1716647620459511,1,10
1716647620459511,3,9
1716647620459511,1,10
1716647620459511,2,7
1716647620499511,3,9
1716647620499511,3,9
1716647620499511,1,10
1716647620499511,3,9
1716647620499511,1,10
1716647620499511,2,7
1716647620379511,3,9
1716647620379511,3,9
1716647620379511,1,10
1716647620379511,3,9
1716647620379511,1,10
1716647620379511,2,7
1716647620579511,3,9
1716647620579511,3,9
1716647620579511,1,10
1716647620579511,3,9
1716647620579511,1,10
1716647620579511,2,7
1716647620619511,3,9
1716647620619511,3,9
1716647620619511,1,10
1716647620619511,3,9
1716647620619511,1,10
1716647620619511,2,7
1716647620699511,3,9
1716647620699511,3,9
1716647620699511,1,10
1716647620699511,3,9
1716647620699511,1,10
1716647620699511,2,7
1716647620739511,3,9
1716647620739511,3,9
1716647620739511,1,10
1716647620739511,3,9
1716647620739511,1,10
1716647620739511,2,7
1716647620779511,3,9
1716647620779511,3,9
1716647620779511,1,10
1716647620779511,3,9
1716647620779511,1,10
1716647620779511,2,7
1716647620819511,3,9
1716647620819511,3,9
1716647620819511,1,10
1716647620819511,3,9
1716647620819511,1,10
1716647620819511,2,7
1716647620899511,3,9
1716647620899511,3,9
1716647620899511,1,10
1716647620899511,3,9
1716647620899511,1,10
1716647620899511,2,7
1716647620939511,3,9
1716647620939511,3,9
1716647620939511,1,10
1716647620939511,3,9
1716647620939511,1,10
1716647620939511,2,7
1716647621019511,3,9
1716647621019511,3,9
1716647621019511,1,10
1716647621019511,3,9
1716647621019511,1,10
1716647621019511,2,7
1716647621059511,3,9
1716647621059511,3,9
1716647621059511,1,10
1716647621059511,3,9
1716647621059511,1,10
1716647621059511,2,7
1716647621139511,3,9
1716647621139511,3,9
1716647621139511,1,10
1716647621139511,3,9
1716647621139511,1,10
1716647621139511,2,7
1716647621219511,3,9
1716647621219511,3,9
1716647621219511,1,10
1716647621219511,3,9
1716647621219511,1,10
1716647621219511,2,7
1716647621299511,3,9
1716647621299511,3,9
1716647621299511,1,10
1716647621299511,3,9
1716647621299511,1,10
1716647621299511,2,7
1716647621339511,3,9
1716647621339511,3,9
1716647621339511,1,10
1716647621339511,3,9
1716647621339511,1,10
1716647621339511,2,7
1716647621379511,3,9
1716647621379511,3,9
1716647621379511,1,10
1716647621379511,3,9
1716647621379511,1,10
1716647621379511,2,7
1716647621459511,3,9
1716647621459511,3,9
1716647621459511,1,10
1716647621459511,3,9
1716647621459511,1,10
1716647621459511,2,7
1716647621419511,3,9
1716647621419511,3,9
1716647621419511,1,10
1716647621419511,3,9
1716647621419511,1,10
1716647621419511,2,7
1716647621539511,3,9
1716647621539511,3,9
1716647621539511,1,10
1716647621539511,3,9
1716647621539511,1,10
1716647621539511,2,7
1716647621579511,3,9
1716647621579511,3,9
1716647621579511,1,10
1716647621579511,3,9
1716647621579511,1,10
1716647621579511,2,7
1716647621619511,3,9
1716647621619511,3,9
1716647621619511,1,10
1716647621619511,3,9
1716647621619511,1,10
1716647621619511,2,7
1716647621699511,3,9
1716647621699511,3,9
1716647621699511,1,10
1716647621699511,3,9
1716647621699511,1,10
1716647621699511,7,10
1716647621699511,3,9
1716647621699511,1,10
1716647621699511,7,10
1716647621699511,2,7
1716647621739511,3,9
1716647621739511,3,9
1716647621739511,1,10
1716647621739511,3,9
1716647621739511,1,10
1716647621739511,2,7
1716647621779511,3,9
1716647621779511,3,9
1716647621779511,1,10
1716647621779511,3,9
1716647621779511,1,10
1716647621779511,7,10
1716647621779511,3,9
1716647621779511,1,10
1716647621779511,7,10
1716647621779511,2,7
1716647621859511,3,9
1716647621859511,3,9
1716647621859511,1,10
1716647621859511,3,9
1716647621859511,1,10
1716647621859511,2,7
1716647621899511,3,9
1716647621899511,3,9
1716647621899511,1,10
1716647621899511,3,9
1716647621899511,1,10
1716647621899511,2,7
1716647621979511,3,9
1716647621979511,3,9
1716647621979511,1,10
1716647621979511,3,9
1716647621979511,1,10
1716647621979511,2,7
1716647622059511,3,9
1716647622059511,3,9
1716647622059511,1,10
1716647622059511,3,9
1716647622059511,1,10
1716647622059511,7,10
1716647622059511,3,9
1716647622059511,1,10
1716647622059511,7,10
1716647622059511,2,7
1716647622099511,3,9
1716647622099511,3,9
1716647622099511,1,10
1716647622099511,3,9
1716647622099511,1,10
1716647622099511,7,10
1716647622099511,3,9
1716647622099511,1,10
1716647622099511,7,10
1716647622099511,2,7
1716647622179511,3,9
1716647622179511,3,9
1716647622179511,1,10
1716647622179511,3,9
1716647622179511,1,10
1716647622179511,2,7
1716647622219511,3,9
1716647622219511,3,9
1716647622219511,1,10
1716647622219511,3,9
1716647622219511,1,10
1716647622219511,2,7
1716647622259511,3,9
1716647622259511,3,9
1716647622259511,1,10
1716647622259511,3,9
1716647622259511,1,10
1716647622259511,2,7
1716647622339511,3,9
1716647622339511,3,9
1716647622339511,1,10
1716647622339511,3,9
1716647622339511,1,10
1716647622339511,2,7
1716647622379511,3,9
1716647622379511,3,9
1716647622379511,1,10
1716647622379511,3,9
1716647622379511,1,10
1716647622379511,2,7
1716647622419511,3,9
1716647622419511,3,9
1716647622419511,1,10
1716647622419511,3,9
1716647622419511,1,10
1716647622419511,2,7
1716647622459511,3,9
1716647622459511,3,9
1716647622459511,1,10
1716647622459511,3,9
1716647622459511,1,10
1716647622459511,2,7
1716647622539511,3,9
1716647622539511,3,9
1716647622539511,1,10
1716647622539511,3,9
1716647622539511,1,10
1716647622539511,2,7
1716647622579511,3,9
1716647622579511,3,9
1716647622579511,1,10
1716647622579511,3,9
1716647622579511,1,10
1716647622579511,2,7
1716647622499511,3,9
1716647622499511,3,9
1716647622499511,1,10
1716647622499511,3,9
1716647622499511,1,10
1716647622499511,2,7
1716647622699511,3,9
1716647622699511,3,9
1716647622699511,1,10
1716647622699511,3,9
1716647622699511,1,10
1716647622699511,2,7
1716647622739511,3,9
1716647622739511,3,9
1716647622739511,1,10
1716647622739511,3,9
1716647622739511,1,10
1716647622739511,2,7
1716647622819511,3,9
1716647622819511,3,9
1716647622819511,1,10
1716647622819511,3,9
1716647622819511,1,10
1716647622819511,2,7
1716647622859511,3,9
1716647622859511,3,9
1716647622859511,1,10
1716647622859511,3,9
1716647622859511,1,10
1716647622859511,2,7
1716647622899511,3,9
1716647622899511,3,9
1716647622899511,1,10
1716647622899511,3,9
1716647622899511,1,10
1716647622899511,2,7
1716647622939511,3,9
1716647622939511,3,9
1716647622939511,1,10
1716647622939511,3,9
1716647622939511,1,10
1716647622939511,2,7
1716647622979511,3,9
1716647622979511,3,9
1716647622979511,1,10
1716647622979511,3,9
1716647622979511,1,10
1716647622979511,2,7
1716647623019511,3,9
1716647623019511,3,9
1716647623019511,1,10
1716647623019511,3,9
1716647623019511,1,10
1716647623019511,2,7
1716647623099511,3,9
1716647623099511,3,9
1716647623099511,1,10
1716647623099511,3,9
1716647623099511,1,10
1716647623099511,2,7
1716647623139511,3,9
1716647623139511,3,9
1716647623139511,1,10
1716647623139511,3,9
1716647623139511,1,10
1716647623139511,2,7
1716647623219511,3,9
1716647623219511,3,9
1716647623219511,1,10
1716647623219511,3,9
1716647623219511,1,10
1716647623219511,2,7
1716647623259511,3,9
1716647623259511,3,9
1716647623259511,1,10
1716647623259511,3,9
1716647623259511,1,10
1716647623259511,2,7
1716647623179511,3,9
1716647623179511,3,9
1716647623179511,1,10
1716647623179511,3,9
1716647623179511,1,10
1716647623179511,2,7
1716647623339511,3,9
1716647623339511,3,9
1716647623339511,1,10
1716647623339511,3,9
1716647623339511,1,10
1716647623339511,2,7
1716647623379511,3,9
1716647623379511,3,9
1716647623379511,1,10
1716647623379511,3,9
1716647623379511,1,10
1716647623379511,2,7
1716647623419511,3,9
1716647623419511,3,9
1716647623419511,1,10
1716647623419511,3,9
1716647623419511,1,10
1716647623419511,2,7
1716647623459511,3,9
1716647623459511,3,9
1716647623459511,1,10
1716647623459511,3,9
1716647623459511,1,10
1716647623459511,2,7
1716647623539511,3,9
1716647623539511,3,9
1716647623539511,1,10
1716647623539511,3,9
1716647623539511,1,10
1716647623539511,2,7
1716647623499511,3,9
1716647623499511,3,9
1716647623499511,1,10
1716647623499511,3,9
1716647623499511,1,10
1716647623499511,2,7
1716647623659511,3,9
1716647623659511,3,9
1716647623659511,1,10
1716647623659511,3,9
1716647623659511,1,10
1716647623659511,2,7
1716647623699511,3,9
1716647623699511,3,9
1716647623699511,1,10
1716647623699511,3,9
1716647623699511,1,10
1716647623699511,2,7
1716647623779511,3,9
1716647623779511,3,9
1716647623779511,1,10
1716647623779511,3,9
1716647623779511,1,10
1716647623779511,2,7
1716647623819511,3,9
1716647623819511,3,9
1716647623819511,1,10
1716647623819511,3,9
1716647623819511,1,10
1716647623819511,2,7
1716647623859511,3,9
1716647623859511,3,9
1716647623859511,1,10
1716647623859511,3,9
1716647623859511,1,10
1716647623859511,7,10
1716647623859511,3,9
1716647623859511,1,10
1716647623859511,7,10
1716647623859511,2,7
1716647623939511,3,9
1716647623939511,3,9
1716647623939511,1,10
1716647623939511,3,9
1716647623939511,1,10
1716647623939511,2,7
1716647623979511,3,9
1716647623979511,3,9
1716647623979511,1,10
1716647623979511,3,9
1716647623979511,1,10
1716647623979511,2,7
1716647623899511,3,9
1716647623899511,3,9
1716647623899511,1,10
1716647623899511,3,9
1716647623899511,1,10
1716647623899511,2,7
1716647624019511,3,9
1716647624019511,3,9
1716647624019511,1,10
1716647624019511,3,9
1716647624019511,1,10
1716647624019511,2,7
1716647624099511,3,9
1716647624099511,3,9
1716647624099511,1,10
1716647624099511,3,9
1716647624099511,1,10
1716647624099511,2,7
1716647624139511,3,9
1716647624139511,3,9
1716647624139511,1,10
1716647624139511,3,9
1716647624139511,1,10
1716647624139511,2,7
1716647624219511,3,9
1716647624219511,3,9
1716647624219511,1,10
1716647624219511,3,9
1716647624219511,1,10
1716647624219511,2,7
1716647624259511,3,9
1716647624259511,3,9
1716647624259511,1,10
1716647624259511,3,9
1716647624259511,1,10
1716647624259511,2,7
1716647624339511,3,9
1716647624339511,3,9
1716647624339511,1,10
1716647624339511,3,9
1716647624339511,1,10
1716647624339511,2,7
1716647624379511,3,9
1716647624379511,3,9
1716647624379511,1,10
1716647624379511,3,9
1716647624379511,1,10
1716647624379511,2,7
1716647624419511,3,9
1716647624419511,3,9
1716647624419511,1,10
1716647624419511,3,9
1716647624419511,1,10
1716647624419511,2,7
1716647624459511,3,9
1716647624459511,3,9
1716647624459511,1,10
1716647624459511,3,9
1716647624459511,1,10
1716647624459511,7,10
1716647624459511,3,9
1716647624459511,1,10
1716647624459511,7,10
1716647624459511,2,7
1716647624499511,3,9
1716647624499511,3,9
1716647624499511,1,10
1716647624499511,3,9
1716647624499511,1,10
1716647624499511,2,7
1716647624579511,3,9
1716647624579511,3,9
1716647624579511,1,10
1716647624579511,3,9
1716647624579511,1,10
1716647624579511,2,7
1716647624619511,3,9
1716647624619511,3,9
1716647624619511,1,10
1716647624619511,3,9
1716647624619511,1,10
1716647624619511,2,7
1716647624539511,3,9
1716647624539511,3,9
1716647624539511,1,10
1716647624539511,3,9
1716647624539511,1,10
1716647624539511,2,7
1716647624699511,3,7
1716647624699511,3,7
1716647624699511,3,9
1716647624699511,3,7
1716647624699511,3,9
1716647624699511,1,10
1716647624699511,3,7
1716647624699511,3,9
1716647624699511,1,10
1716647624699511,2,7
1716647624779511,3,7
1716647624779511,3,7
1716647624779511,3,9
1716647624779511,3,7
1716647624779511,3,9
1716647624779511,1,10
1716647624779511,3,7
1716647624779511,3,9
1716647624779511,1,10
1716647624779511,2,7
1716647624819511,3,7
1716647624819511,3,7
1716647624819511,3,9
1716647624819511,3,7
1716647624819511,3,9
1716647624819511,1,10
1716647624819511,3,7
1716647624819511,3,9
1716647624819511,1,10
1716647624819511,2,7
1716647624859511,3,7
1716647624859511,3,7
1716647624859511,3,9
1716647624859511,3,7
1716647624859511,3,9
1716647624859511,1,10
1716647624859511,3,7
1716647624859511,3,9
1716647624859511,1,10
1716647624859511,2,7
1716647624899511,3,7
1716647624899511,3,7
1716647624899511,3,9
1716647624899511,3,7
1716647624899511,3,9
1716647624899511,1,10
1716647624899511,3,7
1716647624899511,3,9
1716647624899511,1,10
1716647624899511,2,7
1716647624979511,3,7
1716647624979511,3,7
1716647624979511,3,9
1716647624979511,3,7
1716647624979511,3,9
1716647624979511,1,10
1716647624979511,3,7
1716647624979511,3,9
1716647624979511,1,10
1716647624979511,2,7
1716647625019511,3,7
1716647625019511,3,7
1716647625019511,3,9
1716647625019511,3,7
1716647625019511,3,9
1716647625019511,1,10
1716647625019511,3,7
1716647625019511,3,9
1716647625019511,1,10
1716647625019511,2,7
1716647624939511,3,7
1716647624939511,3,7
1716647624939511,3,9
1716647624939511,3,7
1716647624939511,3,9
1716647624939511,1,10
1716647624939511,3,7
1716647624939511,3,9
1716647624939511,1,10
1716647624939511,2,7
1716647625099511,3,7
1716647625099511,3,7
1716647625099511,3,9
1716647625099511,3,7
1716647625099511,3,9
1716647625099511,1,10
1716647625099511,3,7
1716647625099511,3,9
1716647625099511,1,10
1716647625099511,2,7
1716647625139511,3,7
1716647625139511,3,7
1716647625139511,3,9
1716647625139511,3,7
1716647625139511,3,9
1716647625139511,1,10
1716647625139511,3,7
1716647625139511,3,9
1716647625139511,1,10
1716647625139511,2,7
1716647625179511,3,7
1716647625179511,3,7
1716647625179511,3,9
1716647625179511,3,7
1716647625179511,3,9
1716647625179511,1,10
1716647625179511,3,7
1716647625179511,3,9
1716647625179511,1,10
1716647625179511,2,7
1716647625259511,3,7
1716647625259511,3,7
1716647625259511,3,9
1716647625259511,3,7
1716647625259511,3,9
1716647625259511,1,10
1716647625259511,3,7
1716647625259511,3,9
1716647625259511,1,10
1716647625259511,2,7
1716647625339511,3,7
1716647625339511,3,7
1716647625339511,3,9
1716647625339511,3,7
1716647625339511,3,9
1716647625339511,1,10
1716647625339511,3,7
1716647625339511,3,9
1716647625339511,1,10
1716647625339511,7,10
1716647625339511,3,7
1716647625339511,3,9
1716647625339511,1,10
1716647625339511,7,10
1716647625339511,2,7
1716647625379511,3,7
1716647625379511,3,7
1716647625379511,3,9
1716647625379511,3,7
1716647625379511,3,9
1716647625379511,1,10
1716647625379511,3,7
1716647625379511,3,9
1716647625379511,1,10
1716647625379511,2,7
1716647625419511,3,7
1716647625419511,3,7
1716647625419511,3,9
1716647625419511,3,7
1716647625419511,3,9
1716647625419511,1,10
1716647625419511,3,7
1716647625419511,3,9
1716647625419511,1,10
1716647625419511,7,10
1716647625419511,3,7
1716647625419511,3,9
1716647625419511,1,10
1716647625419511,7,10
1716647625419511,2,7
1716647625459511,3,7
1716647625459511,3,7
1716647625459511,3,9
1716647625459511,3,7
1716647625459511,3,9
1716647625459511,1,10
1716647625459511,3,7
1716647625459511,3,9
1716647625459511,1,10
1716647625459511,2,7
1716647625499511,3,7
1716647625499511,3,7
1716647625499511,3,9
1716647625499511,3,7
1716647625499511,3,9
1716647625499511,1,10
1716647625499511,3,7
1716647625499511,3,9
1716647625499511,1,10
1716647625499511,2,7
1716647625539511,3,7
1716647625539511,3,7
1716647625539511,3,9
1716647625539511,3,7
1716647625539511,3,9
1716647625539511,1,10
1716647625539511,3,7
1716647625539511,3,9
1716647625539511,1,10
1716647625539511,2,7
1716647625579511,3,7
1716647625579511,3,7
1716647625579511,3,9
1716647625579511,3,7
1716647625579511,3,9
1716647625579511,1,10
1716647625579511,3,7
1716647625579511,3,9
1716647625579511,1,10
1716647625579511,2,7
1716647625659511,3,7
1716647625659511,3,7
1716647625659511,3,9
1716647625659511,3,7
1716647625659511,3,9
1716647625659511,1,10
1716647625659511,3,7
1716647625659511,3,9
1716647625659511,1,10
1716647625659511,2,7
1716647625699511,3,7
1716647625699511,3,7
1716647625699511,3,9
1716647625699511,3,7
1716647625699511,3,9
1716647625699511,1,10
1716647625699511,3,7
1716647625699511,3,9
1716647625699511,1,10
1716647625699511,2,7
1716647625779511,3,7
1716647625779511,3,7
1716647625779511,3,9
1716647625779511,3,7
1716647625779511,3,9
1716647625779511,1,10
1716647625779511,3,7
1716647625779511,3,9
1716647625779511,1,10
1716647625779511,2,7
1716647625819511,3,7
1716647625819511,3,7
1716647625819511,3,9
1716647625819511,3,7
1716647625819511,3,9
1716647625819511,1,10
1716647625819511,3,7
1716647625819511,3,9
1716647625819511,1,10
1716647625819511,2,7
1716647625899511,3,7
1716647625899511,3,7
1716647625899511,3,9
1716647625899511,3,7
1716647625899511,3,9
1716647625899511,1,10
1716647625899511,3,7
1716647625899511,3,9
1716647625899511,1,10
1716647625899511,2,7
1716647625979511,3,9
1716647625979511,3,9
1716647625979511,1,10
1716647625979511,3,9
1716647625979511,1,10
1716647625979511,2,7
1716647626019511,3,7
1716647626019511,3,7
1716647626019511,3,9
1716647626019511,3,7
1716647626019511,3,9
1716647626019511,1,10
1716647626019511,3,7
1716647626019511,3,9
1716647626019511,1,10
1716647626019511,2,7
1716647625939511,3,7
1716647625939511,3,7
1716647625939511,3,9
1716647625939511,3,7
1716647625939511,3,9
1716647625939511,1,10
1716647625939511,3,7
1716647625939511,3,9
1716647625939511,1,10
1716647625939511,2,7
1716647626099511,3,9
1716647626099511,3,9
1716647626099511,1,10
1716647626099511,3,9
1716647626099511,1,10
1716647626099511,2,7
1716647626139511,3,9
1716647626139511,3,9
1716647626139511,1,10
1716647626139511,3,9
1716647626139511,1,10
1716647626139511,2,7
1716647626179511,3,9
1716647626179511,3,9
1716647626179511,1,10
1716647626179511,3,9
1716647626179511,1,10
1716647626179511,2,7
1716647626219511,3,9
1716647626219511,3,9
1716647626219511,1,10
1716647626219511,3,9
1716647626219511,1,10
1716647626219511,2,7
1716647626299511,3,9
1716647626299511,3,9
1716647626299511,1,10
1716647626299511,3,9
1716647626299511,1,10
1716647626299511,2,7
1716647626339511,3,9
1716647626339511,3,9
1716647626339511,1,10
1716647626339511,3,9
1716647626339511,1,10
1716647626339511,2,7
1716647626419511,3,9
1716647626419511,3,9
1716647626419511,1,10
1716647626419511,3,9
1716647626419511,1,10
1716647626419511,2,7
1716647626459511,3,9
1716647626459511,3,9
1716647626459511,1,10
1716647626459511,3,9
1716647626459511,1,10
1716647626459511,2,7
1716647626499511,3,9
1716647626499511,3,9
1716647626499511,1,10
1716647626499511,3,9
1716647626499511,1,10
1716647626499511,2,7
1716647626379511,3,9
1716647626379511,3,9
1716647626379511,1,10
1716647626379511,3,9
1716647626379511,1,10
1716647626379511,2,7
1716647626539511,3,9
1716647626539511,3,9
1716647626539511,1,10
1716647626539511,3,9
1716647626539511,1,10
1716647626539511,2,7
1716647626659511,3,9
1716647626659511,3,9
1716647626659511,1,10
1716647626659511,3,9
1716647626659511,1,10
1716647626659511,2,7
1716647626699511,3,9
1716647626699511,3,9
1716647626699511,1,10
1716647626699511,3,9
1716647626699511,1,10
1716647626699511,2,7
1716647626619511,3,9
1716647626619511,3,9
1716647626619511,1,10
1716647626619511,3,9
1716647626619511,1,10
1716647626619511,2,7
1716647626779511,3,9
1716647626779511,3,9
1716647626779511,1,10
1716647626779511,3,9
1716647626779511,1,10
1716647626779511,2,7
1716647626819511,3,9
1716647626819511,3,9
1716647626819511,1,10
1716647626819511,3,9
1716647626819511,1,10
1716647626819511,2,7
1716647626859511,3,9
1716647626859511,3,9
1716647626859511,1,10
1716647626859511,3,9
1716647626859511,1,10
1716647626859511,2,7
1716647626939511,3,9
1716647626939511,3,9
1716647626939511,1,10
1716647626939511,3,9
1716647626939511,1,10
1716647626939511,2,7
1716647626979511,3,9
1716647626979511,3,9
1716647626979511,1,10
1716647626979511,3,9
1716647626979511,1,10
1716647626979511,2,7
1716647627059511,3,9
1716647627059511,3,9
1716647627059511,1,10
1716647627059511,3,9
1716647627059511,1,10
1716647627059511,2,7
1716647627139511,3,9
1716647627139511,3,9
1716647627139511,1,10
1716647627139511,3,9
1716647627139511,1,10
1716647627139511,2,7
1716647627179511,3,9
1716647627179511,3,9
1716647627179511,1,10
1716647627179511,3,9
1716647627179511,1,10
1716647627179511,2,7
1716647627219511,3,9
1716647627219511,3,9
1716647627219511,1,10
1716647627219511,3,9
1716647627219511,1,10
1716647627219511,2,7
1716647627339511,1,10
1716647627339511,1,10
1716647627339511,2,7
1716647627379511,3,9
1716647627379511,3,9
1716647627379511,1,10
1716647627379511,3,9
1716647627379511,1,10
1716647627379511,2,7
1716647627419511,3,9
1716647627419511,3,9
1716647627419511,1,10
1716647627419511,3,9
1716647627419511,1,10
1716647627419511,2,7
1716647627459511,1,10
1716647627459511,1,10
1716647627459511,2,7
1716647627499511,3,9
1716647627499511,3,9
1716647627499511,1,10
1716647627499511,3,9
1716647627499511,1,10
1716647627499511,2,7
1716647627579511,3,9
1716647627579511,3,9
1716647627579511,1,10
1716647627579511,3,9
1716647627579511,1,10
1716647627579511,2,7
1716647627619511,3,7
1716647627619511,3,7
